longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
0.628486,0.137088,0.372549,0.0377944,0.0482619,0.0271588,0.046374,0.245176,201900,0.25
0.62749,0.136026,0.470588,0.0393204,0.0431409,0.0204322,0.0434139,0.31883,159600,0.25
0.626494,0.136026,0.470588,0.0670177,0.0715394,0.0269626,0.0680809,0.28161,190900,0.25
0.626494,0.134963,0.470588,0.0888906,0.0794538,0.0514588,0.0892945,0.339423,263000,0.25
0.625498,0.134963,0.411765,0.0688997,0.0544693,0.0364921,0.0603519,0.55453,398800,0.25
0.625498,0.1339,0.411765,0.0353273,0.0522967,0.0226183,0.0483473,0.233052,218200,0.25
0.624502,0.134963,0.392157,0.0301897,0.0434513,0.0160879,0.0432495,0.194177,237500,0.25
0.629482,0.136026,0.313725,0.0470268,0.0535382,0.0214972,0.050814,0.352368,244400,0.25
0.629482,0.136026,0.313725,0.0553436,0.0738672,0.0301017,0.0749877,0.219418,245300,0.25
0.629482,0.136026,0.372549,0.0676535,0.0718498,0.0356512,0.0774544,0.380429,318500,0.25
0.630478,0.136026,0.352941,0.0631517,0.0676598,0.0359595,0.0707121,0.292872,258300,0.25
0.630478,0.137088,0.294118,0.0289181,0.0507449,0.0185543,0.0475251,0.192646,260000,0.25
0.629482,0.137088,0.647059,0.0814131,0.101179,0.0579893,0.113468,0.2569,198400,0.25
0.629482,0.137088,0.470588,0.0770131,0.0824022,0.0466661,0.0835389,0.284486,229600,0.25
0.629482,0.137088,0.470588,0.0194822,0.0301055,0.0147426,0.0300937,0.184487,132800,0.25
0.626494,0.137088,0.411765,0.134493,0.163408,0.0787298,0.167736,0.277934,226400,0.25
0.62749,0.137088,0.45098,0.109721,0.105059,0.0639872,0.109193,0.358747,286700,0.25
0.626494,0.137088,0.392157,0.100183,0.10149,0.0530844,0.110015,0.302072,343900,0.25
0.62749,0.136026,0.392157,0.0761738,0.0575729,0.0369966,0.0610097,0.559468,386700,0.25
0.626494,0.137088,0.313725,0.0501297,0.0799193,0.0310827,0.0822233,0.231121,163800,0.25
0.626494,0.136026,0.45098,0.101251,0.104593,0.0438633,0.104753,0.28592,213400,0.25
0.628486,0.134963,0.411765,0.103133,0.0966791,0.0616889,0.105575,0.369154,241000,0.25
0.628486,0.134963,0.509804,0.0759957,0.0797641,0.0517391,0.0815655,0.357561,216100,0.25
0.62749,0.134963,0.490196,0.0641182,0.0676598,0.03851,0.0738365,0.327878,234600,0.25
0.629482,0.134963,0.490196,0.0924004,0.0878336,0.0497772,0.0891301,0.359236,237400,0.25
0.629482,0.140276,0.352941,0.0456025,0.0507449,0.028336,0.0527874,0.278279,289300,0.25
0.628486,0.139214,0.45098,0.0567425,0.0536934,0.0324841,0.0582141,0.352374,279200,0.25
0.628486,0.139214,0.431373,0.0796073,0.0726257,0.0460495,0.078441,0.363933,315900,0.25
0.62749,0.139214,0.470588,0.0725876,0.0600559,0.0338855,0.0593652,0.391291,313100,0.25
0.628486,0.139214,0.333333,0.0922224,0.0845748,0.0537851,0.0892945,0.483152,328500,0.25
0.629482,0.139214,0.294118,0.0465181,0.0603662,0.0376692,0.0638053,0.230528,344400,0.25
0.631474,0.137088,0.54902,0.100743,0.119646,0.0588862,0.122019,0.308989,208600,0.25
0.631474,0.138151,0.54902,0.095071,0.107076,0.0482357,0.104753,0.238817,215600,0.25
0.629482,0.138151,0.529412,0.0980467,0.132837,0.0651644,0.136326,0.242459,196000,0.25
0.630478,0.137088,0.490196,0.0919172,0.138268,0.0631744,0.134846,0.182742,217600,0.25
0.630478,0.136026,0.392157,0.052139,0.0706083,0.0327924,0.0708765,0.226797,204500,0.25
0.631474,0.136026,0.176471,0.099064,0.138423,0.0557471,0.113797,0.252355,192300,0.25
0.631474,0.134963,0.333333,0.133171,0.167908,0.0848959,0.174971,0.272989,190100,0.25
0.630478,0.134963,0.647059,0.0885091,0.0951273,0.0623336,0.105246,0.318313,200900,0.25
0.630478,0.140276,0.490196,0.0595147,0.05928,0.0360716,0.0646275,0.356395,220700,0.25
0.630478,0.139214,0.588235,0.0488326,0.0509001,0.0287844,0.0578852,0.333906,213000,0.25
0.629482,0.139214,0.568627,0.0589552,0.0693669,0.0401076,0.0741654,0.247348,203700,0.25
0.629482,0.139214,0.431373,0.139707,0.176909,0.0804395,0.16494,0.235562,224100,0.25
0.631474,0.139214,0.54902,0.0524442,0.0692117,0.0353709,0.0656142,0.233549,209300,0.25
0.631474,0.139214,0.54902,0.0778015,0.0948169,0.0670703,0.105081,0.28501,195200,0.25
0.63247,0.139214,0.647059,0.0273666,0.0316574,0.0160318,0.0337116,0.276438,188000,0.25
0.631474,0.140276,0.54902,0.0586245,0.0699876,0.0340536,0.0659431,0.202114,194200,0.25
0.631474,0.138151,0.529412,0.104151,0.129888,0.0591104,0.131886,0.275865,202100,0.25
0.631474,0.138151,0.666667,0.105906,0.11049,0.0658931,0.116428,0.322589,213400,0.25
0.630478,0.138151,0.666667,0.0882802,0.0872129,0.0585218,0.0952146,0.274631,214100,0.25
0.629482,0.138151,0.568627,0.121547,0.128802,0.071891,0.1309,0.343078,226400,0.25
0.633466,0.140276,0.686275,0.0288926,0.0352266,0.020236,0.0358494,0.201156,187200,0.25
0.633466,0.139214,0.647059,0.0494939,0.0473309,0.0267384,0.0498273,0.30881,212600,0.25
0.63247,0.139214,0.627451,0.0521644,0.0647114,0.0322599,0.0664364,0.244521,197200,0.25
0.63247,0.140276,0.607843,0.029503,0.0302607,0.0156955,0.0291071,0.232762,203000,0.25
0.633466,0.139214,0.666667,0.0421944,0.0420546,0.0265142,0.0452228,0.32792,192600,0.25
0.633466,0.138151,0.647059,0.0528257,0.0530726,0.0385661,0.0577208,0.317451,207000,0.25
0.63247,0.138151,0.568627,0.0393458,0.0502793,0.0247204,0.0490051,0.241652,195100,0.25
0.63247,0.138151,0.54902,0.0671194,0.0986965,0.0675467,0.101628,0.159791,165100,0.25
0.631474,0.141339,0.470588,0.161402,0.250466,0.117296,0.246012,0.182004,185700,0.25
0.633466,0.140276,0.372549,0.0899842,0.140441,0.0811402,0.143891,0.174156,178000,0.25
0.63247,0.142402,0.529412,0.0412534,0.0446927,0.0210768,0.0458806,0.29023,268100,0.25
0.631474,0.142402,0.352941,0.036421,0.0605214,0.03041,0.0559119,0.197866,269600,0.25
0.633466,0.142402,0.27451,0.0583956,0.0878336,0.0352588,0.0864989,0.258086,159400,0.25
0.633466,0.142402,0.803922,0.0371077,0.0467101,0.0275512,0.0514718,0.238342,161100,0.25
0.63247,0.142402,0.333333,0.0667887,0.111577,0.0637069,0.106561,0.154143,170800,0.25
0.633466,0.141339,0.294118,0.0429066,0.0772812,0.0352308,0.0743299,0.180729,174000,0.25
0.63247,0.141339,0.235294,0.0530037,0.0842644,0.0379215,0.0758099,0.16897,165600,0.25
0.633466,0.141339,0.313725,0.0593113,0.0831782,0.0464979,0.0878145,0.173432,217000,0.25
0.633466,0.141339,0.647059,0.0314614,0.047486,0.024272,0.0476895,0.213107,161900,0.25
0.633466,0.140276,0.372549,0.0585228,0.0948169,0.0449564,0.0925835,0.165522,176100,0.25
0.634462,0.143464,0.333333,0.0746986,0.0676598,0.0357353,0.0713698,0.458104,393700,0.25
0.633466,0.142402,0.470588,0.086449,0.078833,0.0420415,0.08173,0.425546,240600,0.25
0.633466,0.143464,0.392157,0.132077,0.158132,0.0710782,0.162309,0.276093,160500,0.25
0.633466,0.143464,0.431373,0.0536396,0.0473309,0.027355,0.0471962,0.556006,347800,0.25
0.635458,0.143464,0.313725,0.0470268,0.0532278,0.0213291,0.055583,0.319416,181800,0.25
0.635458,0.143464,0.313725,0.0442037,0.0689013,0.032372,0.0675876,0.163101,137500,0.25
0.635458,0.142402,0.156863,0.0341319,0.0431409,0.0147706,0.0434139,0.315389,185100,0.25
0.635458,0.142402,0.196078,0.0369297,0.038175,0.0177135,0.038645,0.39605,218500,0.25
0.635458,0.143464,0.27451,0.0966224,0.0839541,0.0557471,0.0863345,0.590916,367400,0.25
0.635458,0.142402,0.294118,0.0508927,0.0463998,0.0327644,0.0521296,0.382029,321600,0.25
0.635458,0.143464,0.254902,0.0234244,0.0209497,0.0116875,0.0212136,0.670701,462800,0.25
0.423307,0.70457,0.627451,0.0469759,0.0594351,0.00602595,0.0149646,0.0833368,143800,0
0.427291,0.696068,0.568627,0.075716,0.0903166,0.00877267,0.0202269,0.117157,124000,0
0.427291,0.702444,0.411765,0.0562338,0.0575729,0.00266263,0.00674231,0.0476752,170000,0
0.413347,0.699256,0.27451,0.0545297,0.0558659,0.00543737,0.0123335,0.250459,200000,0
0.415339,0.701382,0.470588,0.0551656,0.0597455,0.00686678,0.0189114,0.175004,171900,0
0.417331,0.701382,0.392157,0.0631263,0.0712291,0.00857647,0.0235159,0.239466,127800,0
0.415339,0.70457,0.333333,0.0432626,0.0557107,0.00983772,0.0266404,0.21768,146900,0
0.418327,0.70457,0.607843,0.0427794,0.0555556,0.0126405,0.0342049,0.166384,145800,0
0.418327,0.702444,0.470588,0.0423979,0.0538485,0.00448443,0.0126624,0.362071,176600,0
0.418327,0.707758,0.254902,0.0350984,0.0373991,0.00386782,0.010689,0.24839,283300,0
0.421315,0.705632,0.313725,0.0721552,0.081316,0.0108467,0.030916,0.211501,179200,0
0.423307,0.706695,0.333333,0.0972074,0.0865922,0.00667059,0.0172669,0.347975,360000,0
0.423307,0.706695,0.313725,0.0375909,0.0372439,0.00557751,0.0129913,0.237073,213200,0
0.423307,0.707758,0.372549,0.0432626,0.0454687,0.0113792,0.0284493,0.178418,196900,0
0.422311,0.70882,0.333333,0.0570477,0.0606766,0.0117156,0.0264759,0.281348,158300,0
0.422311,0.712009,0.392157,0.0763772,0.0889199,0.0107066,0.0245025,0.180646,153300,0
0.425299,0.710946,0.352941,0.0443563,0.0473309,0.00695087,0.016938,0.29781,146900,0
0.426295,0.712009,0.372549,0.0947912,0.0951273,0.010146,0.0248314,0.307727,169500,0
0.427291,0.713071,0.392157,0.0624905,0.081316,0.0162841,0.0381516,0.173108,163500,0
0.429283,0.712009,0.568627,0.0602014,0.0726257,0.01421,0.0348627,0.148281,123800,0
0.429283,0.715197,0.45098,0.0568442,0.0760397,0.00731523,0.015458,0.25079,154500,0
0.431275,0.712009,0.45098,0.0406938,0.0659528,0.0209647,0.0420983,0.0869643,99300,0
0.431275,0.712009,0.411765,0.0586754,0.0884544,0.0256734,0.0560763,0.172811,93600,0
0.431275,0.712009,0.607843,0.0342083,0.0687461,0.0230388,0.0496629,0.091516,225000,0
0.432271,0.714134,0.490196,0.0490361,0.0605214,0.00852042,0.0225292,0.144991,139300,0
0.342629,0.684378,0.235294,0.195508,0.219429,0.0913983,0.196843,0.217452,146800,0
0.35259,0.688629,0.568627,0.0204486,0.0291744,0.00905294,0.0238448,0.159694,101000,0
0.364542,0.699256,0.352941,0.0266036,0.0405028,0.0137336,0.0300937,0.123571,118200,0
0.350598,0.688629,0.27451,0.0283585,0.0373991,0.0153592,0.0374938,0.147032,97700,0
0.327689,0.676939,0.333333,0.165293,0.219584,0.0827097,0.225621,0.140508,143000,0
0.325697,0.675877,0.509804,0.0873391,0.117008,0.0438633,0.116428,0.132922,138400,0
0.327689,0.673751,0.313725,0.194135,0.1991,0.0866896,0.201612,0.2615,184300,0
0.325697,0.674814,0.784314,0.0882293,0.116698,0.0470024,0.116593,0.149667,139000,0
0.326693,0.675877,1,0.0325042,0.0434513,0.0145744,0.0435784,0.0853505,122200,0
0.318725,0.674814,0.372549,0.0514268,0.0484171,0.0245523,0.0506496,0.330368,239400,0
0.321713,0.671626,0.313725,0.100387,0.111111,0.0470865,0.112646,0.198639,216500,0
0.320717,0.672689,0.921569,0.0286128,,0.0147706,0.0304226,0.178742,128100,0
0.318725,0.676939,0.431373,0.0420164,0.0462446,0.0219737,0.0490051,0.260162,193100,0
0.325697,0.670563,0.176471,0.0637621,0.0653321,0.0289806,0.0638053,0.379312,220100,0
0.317729,0.658874,0.313725,0.0852281,0.0716946,0.0396312,0.0733432,0.322216,237100,0
0.319721,0.662062,0.27451,0.261458,0.206704,0.108327,0.213616,0.412339,287800,0
0.317729,0.659936,0.509804,0.0195585,0.0166046,0.00874464,0.0180891,0.55091,276600,0
0.319721,0.669501,0.411765,0.0698917,0.0670391,0.0324561,0.0702187,0.256162,236500,0
0.319721,0.667375,0.411765,0.0461366,0.0429857,0.023235,0.0455517,0.315175,233000,0
0.318725,0.66525,0.372549,0.0534615,0.0572626,0.0207965,0.0514718,0.253003,217500,0
0.315737,0.663124,0.235294,0.0884582,0.0817815,0.0400516,0.0873212,0.390636,277800,0
0.315737,0.66525,0.333333,0.064576,0.0640906,0.0356793,0.0664364,0.323154,220100,0
0.312749,0.660999,0.294118,0.0408464,0.045779,0.0221138,0.0468673,0.183335,239200,0
0.312749,0.659936,0.196078,0.115723,0.0990068,0.0561395,0.102286,0.268707,264400,0
0.316733,0.660999,0.254902,0.0515286,0.0394165,0.0218055,0.0411117,0.416015,394000,0
0.313745,0.657811,0.196078,0.124498,0.0985413,0.0540374,0.101135,0.499993,334800,0
0.315737,0.657811,0.294118,0.040236,0.0408132,0.0170969,0.0370005,0.381395,273100,0
0.315737,0.659936,0.294118,0.0713414,0.0710739,0.0335772,0.0703832,0.296148,247600,0
0.309761,0.659936,0.0784314,0.232336,0.212135,0.102693,0.21263,0.344112,229600,0
0.309761,0.656748,0.215686,0.0916374,0.0892303,0.043527,0.0901168,0.303451,203700,0
0.306773,0.658874,0.352941,0.0983519,0.137492,0.0583817,0.112481,0.145281,154900,0
0.307769,0.657811,0.254902,0.0844651,0.0772812,0.0427142,0.0886367,0.334147,172100,0
0.307769,0.658874,0.411765,0.182385,0.203755,0.0987416,0.216247,0.199597,135900,0
0.305777,0.657811,0.0980392,0.107355,0.104128,0.0488803,0.103601,0.339244,267400,0
0.306773,0.656748,0.0980392,0.118572,0.0997827,0.0589142,0.108864,0.384857,198700,0
0.308765,0.656748,0.176471,0.18503,0.181099,0.098209,0.185825,0.274831,179400,0
0.306773,0.659936,0.392157,0.122336,0.173184,0.0555509,0.171682,0.138508,128500,0
0.305777,0.658874,0.627451,0.11145,0.120577,0.0496651,0.129584,0.244831,134700,0
0.303785,0.657811,0.156863,0.141309,0.170391,0.0760672,0.171353,0.216935,139200,0
0.297809,0.657811,0.392157,0.0572511,0.064401,0.029345,0.0674231,0.182142,220100,0
0.301793,0.658874,0.254902,0.0368025,0.0352266,0.0186945,0.0379872,0.268258,186300,0
0.302789,0.659936,0.117647,0.106389,0.116232,0.0600914,0.115935,0.244962,129200,0
0.303785,0.659936,0.686275,0.0992166,0.137182,0.064744,0.132051,0.148626,86300,0
0.305777,0.659936,1,0.0124879,0.0136561,0.00521315,0.0152935,0.110902,83800,0
0.303785,0.658874,0.784314,0.111196,0.16108,0.066818,0.15754,0.128357,87900,0
0.300797,0.662062,0.0392157,0.514065,0.552142,0.234255,0.511593,0.256962,169300,0
0.305777,0.660999,0.901961,0.0737321,0.0977654,0.0356793,0.0948857,0.112874,101900,0
0.306773,0.659936,0.823529,0.0328094,0.047486,0.0180498,0.0407828,0.153025,85300,0
0.304781,0.660999,0.215686,0.0304186,0.0268467,0.0123322,0.0277915,0.379981,187500,0
0.305777,0.662062,0.0980392,0.0970802,0.0851955,0.048628,0.0963657,0.370471,201400,0
0.305777,0.66525,0.117647,0.228928,0.269708,0.124499,0.26147,0.228693,147900,0
0.309761,0.663124,0.196078,0.0470268,0.0544693,0.029317,0.0605164,0.208887,141100,0
0.309761,0.663124,0.333333,0.0139122,0.022036,0.00689481,0.0222003,0.0254617,136500,0
0.310757,0.663124,0.235294,0.0969276,0.135009,0.0423218,0.128597,0.109019,142600,0
0.311753,0.663124,0.137255,0.0868813,0.0796089,0.0366882,0.0670942,0.406305,218000,0
0.309761,0.667375,0.0784314,0.31174,0.254811,0.134981,0.25999,0.341368,217300,0
0.308765,0.66525,0.254902,0.129508,0.112973,0.0552426,0.11577,0.346244,188700,0
0.309761,0.664187,0.27451,0.0664581,0.0751086,0.0297094,0.0702187,0.226928,173200,0
0.309761,0.664187,0.431373,0.0360395,0.0403476,0.0197035,0.0440717,0.185349,110200,0
0.310757,0.664187,0.862745,0.0230174,0.027157,0.0128927,0.0310804,0.11926,92000,0
0.311753,0.66525,0.196078,0.0640673,0.0806952,0.0388744,0.0782766,0.208728,124800,0
0.314741,0.672689,0.372549,0.0792512,0.0774364,0.0392948,0.0851834,0.379312,209400,0
0.312749,0.668438,0.392157,0.0938247,0.099162,0.0491886,0.0989969,0.211087,151900,0
0.314741,0.670563,0.137255,0.104583,0.110025,0.0634827,0.117579,0.269555,139400,0
0.315737,0.668438,0.27451,0.114095,0.133147,0.0591665,0.132215,0.16886,124400,0
0.294821,0.670563,0.352941,0.0906964,0.100093,0.0479554,0.0968591,0.247328,162700,0
0.303785,0.686504,0.294118,0.0801923,0.0837989,0.0456011,0.0886367,0.243328,126400,0
0.302789,0.683316,0.294118,0.0307238,0.0352266,0.020264,0.0363427,0.152301,82100,0
0.311753,0.678002,0.352941,0.0643217,0.0713842,0.0337173,0.0703832,0.275576,192600,0
0.306773,0.672689,0.294118,0.0532072,0.0554004,0.0305222,0.058543,0.274272,191400,0
0.304781,0.675877,0.862745,0.0512997,0.060987,0.0308585,0.0667653,0.18408,108700,0
0.305777,0.675877,0.588235,0.0329366,0.0400372,0.0213571,0.0393027,0.156253,93600,0
0.304781,0.674814,0.176471,0.0165573,0.0184668,0.0113232,0.0238448,0.199239,110800,0
0.303785,0.674814,0.431373,0.044458,0.0459342,0.0282799,0.0516362,0.204873,99300,0
0.303785,0.674814,0.862745,0.0388372,0.0490379,0.0221419,0.0460451,0.171494,91300,0
0.301793,0.674814,0.156863,0.150694,0.196772,0.0943412,0.193225,0.159963,111300,0
0.319721,0.678002,0.294118,0.0525713,0.0482619,0.0248325,0.0490051,0.288079,212000,0
0.323705,0.678002,0.392157,0.103311,0.135009,0.0516831,0.141095,0.174632,135500,0
0.322709,0.676939,0.45098,0.0650084,0.0654873,0.0321197,0.0661075,0.246066,190500,0
0.323705,0.680128,0.803922,0.0103769,0.0180012,0.0197035,0.0182536,0.0357236,125000,0
0.326693,0.678002,0.27451,0.134773,0.137027,0.0653606,0.136491,0.2769,164000,0
0.328685,0.678002,0.647059,0.0544789,0.0575729,0.0251128,0.0619964,0.193253,158800,0
0.318725,0.686504,0.27451,0.105372,0.107076,0.0523838,0.111659,0.265886,220600,0
0.314741,0.68119,0.294118,0.0646523,0.0667287,0.0335211,0.0675876,0.276755,196300,0
0.322709,0.68119,0.254902,0.0988351,0.137958,0.0512066,0.138629,0.0913022,158600,0
0.323705,0.68119,0.313725,0.0374638,0.0623836,0.026346,0.0595297,0.112329,55300,0
0.327689,0.684378,0.254902,0.0576072,0.0549348,0.0318675,0.0605164,0.289789,212800,0
0.328685,0.683316,0.215686,0.0934432,0.0851955,0.0439754,0.0837033,0.29803,201900,0
0.324701,0.683316,0.235294,0.0372603,0.0341403,0.019199,0.0378227,0.327837,191900,0
0.323705,0.686504,0.294118,0.0280787,0.0301055,0.0140699,0.0305871,0.311216,192300,0
0.325697,0.68119,0.333333,0.0490615,0.0588144,0.0355391,0.0618319,0.154922,156100,0
0.325697,0.679065,0.254902,0.107762,0.127716,0.0483758,0.130406,0.132957,167700,0
0.326693,0.680128,0.254902,0.0434407,0.0454687,0.0234311,0.0486762,0.290644,150700,0
0.329681,0.68119,0.411765,0.0490615,0.0689013,0.0281959,0.0667653,0.155177,153200,0
0.334661,0.690755,0.313725,0.0581667,0.0696772,0.0330446,0.0651209,0.128943,166800,0
0.335657,0.685441,0.313725,0.0864998,0.102421,0.0430786,0.102121,0.216238,162900,0
0.329681,0.686504,0.392157,0.103184,0.113128,0.0524398,0.113797,0.296906,174300,0
0.331673,0.687566,0.313725,0.121675,0.123836,0.0578211,0.126459,0.239548,185400,0
0.333665,0.686504,0.0588235,0.00427285,0.00341403,0.00252249,0.00427561,0.723383,312500,0
0.346614,0.705632,0.470588,0.0683911,0.0926443,0.0269346,0.0611741,0.235838,142700,0
0.346614,0.702444,0.313725,0.0462129,0.060211,0.0205443,0.046374,0.162784,128900,0
0.375498,0.715197,0.27451,0.104888,0.139975,0.0201799,0.0435784,0.173432,118800,0
0.400398,0.718385,0.294118,0.0220255,0.0274674,0.00114914,0.00328893,0.172418,175000,0
0.415339,0.716259,0.254902,0.256778,0.239603,0.0195633,0.041605,0.247031,141300,0
0.411355,0.707758,0.411765,0.210006,0.218498,0.0235993,0.0578852,0.197928,244000,0
0.337649,0.699256,0.45098,0.0525713,0.0675047,0.0253931,0.0613386,0.140184,139100,0
0.335657,0.695005,0.372549,0.116181,0.140441,0.0594748,0.13386,0.175198,148000,0
0.339641,0.691817,0.137255,0.0955288,0.111111,0.0487962,0.108535,0.186018,151500,0
0.335657,0.785335,0.470588,0.0564118,0.0791434,0.0254772,0.0736721,0.0959642,87800,0
0.338645,0.785335,0.490196,0.0514014,0.0595903,0.0257574,0.0598586,0.159487,83500,0
0.340637,0.782147,0.372549,0.0383794,0.0507449,0.0220858,0.0524585,0.104978,70900,0
0.343625,0.785335,0.431373,0.0680859,0.0845748,0.0398273,0.0868278,0.164225,81900,0
0.343625,0.78746,0.372549,0.0342591,0.0367784,0.0167606,0.0332182,0.209776,96600,0
0.340637,0.788523,0.27451,0.0423216,0.0543141,0.0227865,0.0518007,0.169377,118800,0
0.341633,0.794899,0.666667,0.00969022,0.0141217,0.00557751,0.0116757,0.147991,102500,0
0.359562,0.782147,0.431373,0.0258151,0.0336747,0.0107626,0.0248314,0.121771,88200,0
0.376494,0.769394,0.27451,0.032784,0.0437616,0.016228,0.0396316,0.11184,102000,0
0.36753,0.763018,0.27451,0.0956559,0.121508,0.0200118,0.057063,0.117378,130500,0
0.359562,0.773645,0.156863,0.0496719,0.0616077,0.00815606,0.019898,0.238507,126500,0
0.333665,0.766206,0.137255,0.0283331,0.033054,0.000672665,0.00624897,0.144095,83000,0
0.319721,0.777896,0.294118,0.064398,0.0862818,0.0177976,0.0399605,0.117943,88800,0
0.380478,0.770457,0.333333,0.0313342,0.0411235,0.015135,0.0328893,0.139012,71900,0
0.385458,0.769394,0.196078,0.0129966,0.0159839,0.00563357,0.013978,0.129315,100000,0
0.388446,0.77152,0.901961,0.054606,0.0706083,0.0269626,0.0687387,0.0884815,55900,0
0.38745,0.774708,0.333333,0.0865761,0.104283,0.0438353,0.101299,0.122191,75900,0
0.395418,0.773645,0.176471,0.0320464,0.0398821,0.01421,0.0342049,0.11495,92800,0
0.418327,0.77152,0.352941,0.0199145,0.0232775,0.0101741,0.0228581,0.176729,82500,0
0.339641,0.81084,0.411765,0.0338776,0.0403476,0.0166484,0.0363427,0.118157,89200,0
0.342629,0.801275,0.45098,0.0413805,0.0484171,0.0178817,0.0448939,0.117709,69600,0
0.339641,0.807651,0.588235,0.0794801,0.102886,0.0376132,0.0952146,0.0743093,58000,0
0.310757,0.793836,0.72549,0.0183885,0.0293296,0.00605398,0.0187469,0.077592,75000,0
0.36255,0.806589,0.352941,0.0227631,0.0277778,0.00765156,0.0179247,0.169342,89400,0
0.308765,0.821467,0.470588,0.0243146,0.0378647,0.000700692,0.0024667,0.146557,67500,0
0.309761,0.825717,0.686275,0.0405667,0.0465549,0.0176294,0.0429206,0.213535,93600,0
0.310757,0.823592,0.392157,0.0820744,0.103352,0.0419855,0.0955435,0.113964,77100,0
0.314741,0.817216,0.176471,0.0399308,0.0358473,0.00683876,0.016938,0.368643,193800,0
0.325697,0.812965,0.196078,0.0233227,0.0307263,0.00184983,0.00690676,0.0823782,137500,0
0.327689,0.817216,0.431373,0.0286128,0.034761,0.00594187,0.0138135,0.205825,143800,0
0.324701,0.824655,0.27451,0.0436187,0.0519863,0.0139578,0.0337116,0.217087,113400,0
0.319721,0.823592,0.313725,0.0493921,0.060987,0.0106786,0.0281204,0.0819023,111500,0
0.318725,0.819341,0.254902,0.131085,0.136406,0.017181,0.0460451,0.196294,145200,0
